record_id,timestamp,intersection_id,intersection_name_simulated,intersection_type,lane,estimated_vehicle_class,speed_limit_kmh,speed_kmh,radial_speed_kmh,speed_excess_kmh,speeding_flag,severe_speeding_flag,range_m,direction_deg,longitudinal_accel_m_s2,traffic_density_veh_min,occupancy_pct,signal_state,near_conflict_flag,risk_score_0_10,risk_level,potential_high_risk_event,accidents_12m,fatalities_12m,injuries_12m,serious_injuries_12m
RAD-012883,2026-09-20 05:24:13,INT003,Av_El_Poblado_Calle_10,Semaforizada,3,Camioneta,50,64.0,-46.7,14.0,1,0,77.1,113.1,-0.42,7.8,16.5,Verde,0,6.26,Medio,0,7,2,18,3
RAD-008426,2026-09-20 05:24:56,INT003,Av_El_Poblado_Calle_10,Semaforizada,2,Automovil,50,58.5,57.8,8.5,1,0,34.8,18.2,0.95,8.8,25.3,Verde,1,7.22,Alto,1,7,2,18,3
RAD-020392,2026-09-20 05:25:56,INT005,Av_80_Calle_30,No_semaforizada,4,Motocicleta,50,51.7,-37.9,1.7,1,0,57.8,263.1,-0.51,6.0,22.2,No_aplica,0,2.64,Bajo,0,4,1,9,1
RAD-009494,2026-09-20 05:26:09,INT001,Av_Regional_Calle_10,Semaforizada,2,Camion,50,52.4,48.7,2.4,1,0,76.5,272.3,-0.42,7.4,27.5,Verde,0,3.1,Bajo,0,6,2,14,2
RAD-001570,2026-09-20 05:27:24,INT012,Carrera_30_Calle_10,Zona_escolar,1,Motocicleta,30,13.8,-13.4,0.0,0,0,109.7,31.1,-1.04,7.3,21.1,No_aplica,0,2.73,Bajo,0,4,1,10,1
RAD-000675,2026-09-20 05:28:00,INT004,Av_Oriental_Calle_52,Semaforizada,4,Camion,50,53.3,49.9,3.3,1,0,108.8,204.2,-1.61,4.4,13.1,Rojo,1,9.15,Critico,1,8,3,21,4
RAD-014366,2026-09-20 05:28:12,INT007,Carrera_65_Calle_30,Semaforizada,1,Motocicleta,50,34.0,-32.9,0.0,0,0,45.9,342.2,-0.04,6.7,20.9,Verde,0,5.63,Medio,0,6,2,15,2
RAD-019304,2026-09-20 05:28:43,INT001,Av_Regional_Calle_10,Semaforizada,3,Bus,50,53.7,-42.4,3.7,1,0,14.2,247.1,-1.91,7.9,19.3,Rojo,0,6.31,Medio,0,6,2,14,2
RAD-010340,2026-09-20 05:30:41,INT003,Av_El_Poblado_Calle_10,Semaforizada,1,Automovil,50,58.2,-57.5,8.2,1,0,65.1,149.7,0.74,8.4,28.6,Verde,0,5.62,Medio,0,7,2,18,3
RAD-000050,2026-09-20 05:34:50,INT004,Av_Oriental_Calle_52,Semaforizada,1,Automovil,50,28.1,24.8,0.0,0,0,82.2,76.0,-0.34,6.8,21.0,Verde,0,5.06,Medio,0,8,3,21,4
RAD-020180,2026-09-20 05:36:30,INT001,Av_Regional_Calle_10,Semaforizada,3,Motocicleta,50,45.7,33.6,0.0,0,0,31.4,9.3,1.2,3.9,11.9,Rojo,0,5.42,Medio,0,6,2,14,2
RAD-008242,2026-09-20 05:38:00,INT001,Av_Regional_Calle_10,Semaforizada,4,Motocicleta,50,63.8,50.3,13.8,1,0,38.7,310.8,-2.8,7.2,19.3,Rojo,1,8.53,Critico,1,6,2,14,2
RAD-001607,2026-09-20 05:41:27,INT002,Av_80_Calle_33,Semaforizada,3,Automovil,50,40.4,-35.4,0.0,0,0,53.5,245.8,-0.97,7.2,23.3,Verde,0,4.64,Medio,0,5,1,11,1
RAD-002068,2026-09-20 05:42:08,INT008,Calle_33_Carrera_76,No_semaforizada,1,Bus,50,44.2,-42.3,0.0,0,0,91.8,350.7,-1.16,8.1,23.1,No_aplica,0,5.17,Medio,0,5,2,13,2
RAD-020499,2026-09-20 05:44:12,INT010,Carrera_52_Calle_44,Zona_residencial,2,Automovil,30,34.8,-27.0,4.8,1,0,61.4,85.5,-1.18,9.7,24.5,No_aplica,0,6.92,Alto,0,5,2,16,2
RAD-013123,2026-09-20 05:45:37,INT005,Av_80_Calle_30,No_semaforizada,4,Motocicleta,50,54.5,53.3,4.5,1,0,89.0,358.8,1.53,3.4,12.1,No_aplica,0,4.51,Medio,0,4,1,9,1
RAD-001660,2026-09-20 05:46:34,INT004,Av_Oriental_Calle_52,Semaforizada,3,Automovil,50,46.4,-37.0,0.0,0,0,110.6,144.0,-0.67,11.4,30.5,Amarillo,0,6.4,Medio,0,8,3,21,4
RAD-016044,2026-09-20 05:46:54,INT002,Av_80_Calle_33,Semaforizada,2,Bus,50,55.6,43.3,5.6,1,0,68.0,21.4,-2.35,6.3,18.7,Verde,0,5.48,Medio,0,5,1,11,1
RAD-018012,2026-09-20 05:47:11,INT002,Av_80_Calle_33,Semaforizada,1,Camioneta,50,43.3,36.2,0.0,0,0,65.0,322.5,-0.18,9.0,26.9,Verde,0,3.61,Medio,0,5,1,11,1
RAD-018881,2026-09-20 05:52:55,INT010,Carrera_52_Calle_44,Zona_residencial,4,Motocicleta,30,25.6,-22.7,0.0,0,0,24.7,190.8,-0.4,4.2,15.4,No_aplica,0,2.98,Bajo,0,5,2,16,2
RAD-011436,2026-09-20 05:54:37,INT005,Av_80_Calle_30,No_semaforizada,4,Automovil,50,49.6,45.4,0.0,0,0,82.5,175.4,-0.58,11.1,30.2,No_aplica,0,1.57,Bajo,0,4,1,9,1
RAD-006824,2026-09-20 05:56:12,INT010,Carrera_52_Calle_44,Zona_residencial,3,Motocicleta,30,37.3,-28.6,7.3,1,0,36.6,111.5,0.12,4.8,13.1,No_aplica,0,6.53,Alto,0,5,2,16,2
RAD-006242,2026-09-20 05:58:53,INT007,Carrera_65_Calle_30,Semaforizada,1,Motocicleta,50,51.3,-46.3,1.3,1,0,98.0,43.8,1.18,5.0,10.8,Verde,0,4.71,Medio,0,6,2,15,2
RAD-000081,2026-09-20 06:01:35,INT001,Av_Regional_Calle_10,Semaforizada,1,Camion,50,46.6,-43.4,0.0,0,0,100.7,319.2,0.32,11.0,23.7,Verde,0,5.52,Medio,0,6,2,14,2
RAD-008010,2026-09-20 06:06:48,INT004,Av_Oriental_Calle_52,Semaforizada,1,Automovil,50,45.2,32.7,0.0,0,0,74.9,43.7,-0.78,9.9,22.5,Rojo,1,7.52,Alto,1,8,3,21,4
RAD-006959,2026-09-20 06:07:15,INT003,Av_El_Poblado_Calle_10,Semaforizada,3,Motocicleta,50,57.4,43.7,7.4,1,0,63.7,138.4,2.82,9.8,23.4,Verde,1,8.3,Critico,1,7,2,18,3
RAD-003733,2026-09-20 06:11:03,INT010,Carrera_52_Calle_44,Zona_residencial,2,Motocicleta,30,30.5,29.2,0.5,1,0,15.5,103.0,-1.2,4.9,10.5,No_aplica,1,7.01,Alto,1,5,2,16,2
RAD-023344,2026-09-20 06:11:36,INT004,Av_Oriental_Calle_52,Semaforizada,4,Camion,50,47.3,38.5,0.0,0,0,73.3,170.4,-0.62,4.8,17.5,Verde,0,6.92,Alto,0,8,3,21,4
RAD-004253,2026-09-20 06:12:48,INT001,Av_Regional_Calle_10,Semaforizada,4,Camioneta,50,43.7,-35.7,0.0,0,0,54.8,204.1,-0.77,10.7,39.9,Verde,0,2.15,Bajo,0,6,2,14,2
RAD-007887,2026-09-20 06:13:19,INT011,Carrera_70_Calle_48,Zona_residencial,3,Automovil,30,24.2,-21.9,0.0,0,0,101.3,41.4,-0.69,6.9,26.0,No_aplica,0,5.55,Medio,0,6,2,19,3
RAD-004530,2026-09-20 06:15:38,INT004,Av_Oriental_Calle_52,Semaforizada,2,Camioneta,50,50.1,-41.1,0.1,1,0,56.5,53.8,-0.28,8.3,24.7,Verde,0,6.29,Medio,0,8,3,21,4
RAD-002870,2026-09-20 06:18:48,INT001,Av_Regional_Calle_10,Semaforizada,1,Motocicleta,50,43.9,40.2,0.0,0,0,85.2,340.1,-1.39,3.5,12.3,Rojo,0,4.01,Medio,0,6,2,14,2
RAD-021593,2026-09-20 06:22:53,INT005,Av_80_Calle_30,No_semaforizada,1,Motocicleta,50,44.6,-32.5,0.0,0,0,29.7,194.7,-2.73,4.7,16.0,No_aplica,0,4.58,Medio,0,4,1,9,1
RAD-002544,2026-09-20 06:24:59,INT004,Av_Oriental_Calle_52,Semaforizada,3,Motocicleta,50,52.1,-45.7,2.1,1,0,71.4,199.5,0.02,7.1,26.3,Verde,0,5.5,Medio,0,8,3,21,4
RAD-005670,2026-09-20 06:28:05,INT001,Av_Regional_Calle_10,Semaforizada,2,Camioneta,50,58.1,43.1,8.1,1,0,16.1,133.0,-0.8,7.7,22.5,Verde,0,4.4,Medio,0,6,2,14,2
RAD-004576,2026-09-20 06:31:16,INT009,Calle_50_Carrera_43,Semaforizada,2,Motocicleta,50,48.6,-42.0,0.0,0,0,18.3,221.1,-1.27,7.5,17.9,Rojo,0,7.5,Alto,0,7,3,20,3
RAD-009066,2026-09-20 06:31:20,INT001,Av_Regional_Calle_10,Semaforizada,2,Motocicleta,50,50.0,36.8,0.0,0,0,22.1,151.7,0.69,8.2,22.9,Verde,0,2.62,Bajo,0,6,2,14,2
RAD-016775,2026-09-20 06:31:24,INT001,Av_Regional_Calle_10,Semaforizada,4,Automovil,50,49.8,39.2,0.0,0,0,15.1,261.3,-2.25,8.8,20.9,Rojo,0,5.3,Medio,0,6,2,14,2
RAD-008270,2026-09-20 06:31:43,INT003,Av_El_Poblado_Calle_10,Semaforizada,3,Automovil,50,51.1,-43.3,1.1,1,0,15.6,289.4,-1.71,8.1,18.7,Verde,0,4.99,Medio,0,7,2,18,3
RAD-003459,2026-09-20 06:31:52,INT007,Carrera_65_Calle_30,Semaforizada,1,Automovil,50,56.9,47.3,6.9,1,0,42.6,242.1,-1.04,5.4,18.9,Verde,0,6.29,Medio,0,6,2,15,2
RAD-005902,2026-09-20 06:32:11,INT007,Carrera_65_Calle_30,Semaforizada,3,Motocicleta,50,51.9,51.8,1.9,1,0,90.1,302.9,-0.49,7.4,27.2,Amarillo,0,6.42,Medio,0,6,2,15,2
RAD-002287,2026-09-20 06:34:05,INT004,Av_Oriental_Calle_52,Semaforizada,4,Automovil,50,48.7,-46.3,0.0,0,0,79.3,67.2,0.2,9.1,28.3,Verde,0,6.44,Medio,0,8,3,21,4
RAD-007393,2026-09-20 06:35:20,INT010,Carrera_52_Calle_44,Zona_residencial,1,Motocicleta,30,34.6,28.0,4.6,1,0,47.2,141.6,-2.23,10.8,29.5,No_aplica,1,7.51,Alto,1,5,2,16,2
RAD-000794,2026-09-20 06:36:02,INT002,Av_80_Calle_33,Semaforizada,4,Camion,50,37.6,30.3,0.0,0,0,86.1,149.6,0.13,3.7,9.2,Verde,0,5.21,Medio,0,5,1,11,1
RAD-015448,2026-09-20 06:36:57,INT004,Av_Oriental_Calle_52,Semaforizada,3,Motocicleta,50,65.4,55.5,15.4,1,1,78.7,150.9,-0.32,11.1,34.1,Verde,0,7.72,Alto,1,8,3,21,4
RAD-004777,2026-09-20 06:37:37,INT010,Carrera_52_Calle_44,Zona_residencial,3,Automovil,30,29.3,-24.4,0.0,0,0,55.4,272.6,-0.23,12.9,33.0,No_aplica,0,5.39,Medio,0,5,2,16,2
RAD-003657,2026-09-20 06:40:01,INT003,Av_El_Poblado_Calle_10,Semaforizada,4,Automovil,50,57.2,-44.0,7.2,1,0,93.0,322.1,0.46,8.5,21.5,Verde,0,5.68,Medio,0,7,2,18,3
RAD-011869,2026-09-20 06:40:04,INT009,Calle_50_Carrera_43,Semaforizada,3,Camioneta,50,67.3,-63.0,17.3,1,1,87.5,131.2,1.03,11.6,38.6,Verde,1,9.48,Critico,1,7,3,20,3
RAD-005500,2026-09-20 06:41:35,INT001,Av_Regional_Calle_10,Semaforizada,3,Camioneta,50,66.1,-54.0,16.1,1,1,60.3,221.9,0.33,6.5,15.1,Amarillo,1,7.23,Alto,1,6,2,14,2
RAD-018737,2026-09-20 06:44:59,INT012,Carrera_30_Calle_10,Zona_escolar,3,Automovil,30,23.3,19.6,0.0,0,0,57.8,311.1,-0.97,10.4,29.8,No_aplica,0,1.06,Bajo,0,4,1,10,1
RAD-006292,2026-09-20 06:46:51,INT010,Carrera_52_Calle_44,Zona_residencial,3,Automovil,30,19.1,-19.0,0.0,0,0,17.4,70.9,-0.23,8.8,28.9,No_aplica,0,3.92,Medio,0,5,2,16,2
RAD-011526,2026-09-20 06:47:37,INT007,Carrera_65_Calle_30,Semaforizada,3,Automovil,50,50.4,-37.3,0.4,1,0,69.2,331.4,0.96,3.5,10.7,Verde,0,5.22,Medio,0,6,2,15,2
RAD-009682,2026-09-20 06:47:58,INT002,Av_80_Calle_33,Semaforizada,2,Camioneta,50,43.4,-40.5,0.0,0,0,109.1,15.4,-0.2,10.6,31.1,Verde,0,3.49,Bajo,0,5,1,11,1
RAD-016682,2026-09-20 06:52:03,INT001,Av_Regional_Calle_10,Semaforizada,1,Motocicleta,50,40.5,30.2,0.0,0,0,114.8,300.6,0.05,4.8,13.2,Rojo,0,3.26,Bajo,0,6,2,14,2
RAD-001573,2026-09-20 06:55:55,INT004,Av_Oriental_Calle_52,Semaforizada,3,Automovil,50,48.6,-37.7,0.0,0,0,55.3,47.5,-1.06,8.1,27.9,Verde,0,6.31,Medio,0,8,3,21,4
RAD-002635,2026-09-20 06:56:14,INT006,Av_Las_Vegas_Calle_10,Glorieta,3,Bus,50,42.4,35.4,0.0,0,0,13.7,1.2,2.14,12.4,33.3,No_aplica,0,3.68,Medio,0,3,1,7,1
RAD-005052,2026-09-20 06:58:16,INT011,Carrera_70_Calle_48,Zona_residencial,4,Motocicleta,30,22.0,19.6,0.0,0,0,71.5,93.3,-1.74,10.0,33.8,No_aplica,1,7.52,Alto,1,6,2,19,3
RAD-006434,2026-09-20 06:58:57,INT008,Calle_33_Carrera_76,No_semaforizada,1,Motocicleta,50,62.6,49.5,12.6,1,0,105.6,316.3,-0.27,6.8,24.1,No_aplica,0,5.32,Medio,0,5,2,13,2
RAD-021424,2026-09-20 07:06:27,INT009,Calle_50_Carrera_43,Semaforizada,2,Automovil,50,46.2,-39.6,0.0,0,0,78.7,0.9,-0.93,8.2,24.7,Verde,0,6.46,Medio,0,7,3,20,3
RAD-016373,2026-09-20 07:07:06,INT009,Calle_50_Carrera_43,Semaforizada,2,Camioneta,50,46.5,45.0,0.0,0,0,20.0,200.6,1.37,8.2,17.3,Verde,0,5.18,Medio,0,7,3,20,3
RAD-000789,2026-09-20 07:07:26,INT003,Av_El_Poblado_Calle_10,Semaforizada,1,Motocicleta,50,36.0,-35.9,0.0,0,0,58.2,264.6,0.24,7.7,16.7,Amarillo,0,5.47,Medio,0,7,2,18,3
RAD-016962,2026-09-20 07:08:32,INT001,Av_Regional_Calle_10,Semaforizada,3,Camioneta,50,57.0,-56.5,7.0,1,0,63.5,127.6,1.31,6.9,22.8,Amarillo,0,3.96,Medio,0,6,2,14,2
RAD-021688,2026-09-20 07:09:16,INT009,Calle_50_Carrera_43,Semaforizada,4,Motocicleta,50,48.3,40.1,0.0,0,0,91.0,109.9,-1.04,13.6,42.4,Rojo,1,7.02,Alto,1,7,3,20,3
RAD-005038,2026-09-20 07:10:44,INT007,Carrera_65_Calle_30,Semaforizada,4,Automovil,50,54.6,-40.0,4.6,1,0,10.6,70.4,0.96,6.8,14.7,Verde,0,6.15,Medio,0,6,2,15,2
RAD-021179,2026-09-20 07:11:22,INT012,Carrera_30_Calle_10,Zona_escolar,3,Camioneta,30,15.3,11.7,0.0,0,0,47.7,166.0,1.9,8.0,18.9,No_aplica,0,3.08,Bajo,0,4,1,10,1
RAD-015817,2026-09-20 07:13:32,INT007,Carrera_65_Calle_30,Semaforizada,3,Automovil,50,58.5,58.5,8.5,1,0,76.8,219.6,-0.94,11.3,25.9,Verde,0,6.07,Medio,0,6,2,15,2
RAD-005434,2026-09-20 07:16:33,INT003,Av_El_Poblado_Calle_10,Semaforizada,4,Motocicleta,50,47.9,-40.4,0.0,0,0,98.2,279.8,-0.55,4.7,17.7,Verde,0,5.02,Medio,0,7,2,18,3
RAD-013501,2026-09-20 07:18:33,INT011,Carrera_70_Calle_48,Zona_residencial,2,Motocicleta,30,24.3,22.3,0.0,0,0,10.8,304.0,0.57,8.3,28.0,No_aplica,0,7.73,Alto,0,6,2,19,3
RAD-019002,2026-09-20 07:18:51,INT010,Carrera_52_Calle_44,Zona_residencial,2,Camioneta,30,29.3,23.9,0.0,0,0,17.7,263.9,-0.35,10.8,30.6,No_aplica,0,5.12,Medio,0,5,2,16,2
RAD-023757,2026-09-20 07:19:54,INT010,Carrera_52_Calle_44,Zona_residencial,4,Automovil,30,23.9,17.8,0.0,0,0,76.4,82.4,-0.34,13.7,31.8,No_aplica,0,4.26,Medio,0,5,2,16,2
RAD-014354,2026-09-20 07:20:04,INT009,Calle_50_Carrera_43,Semaforizada,3,Motocicleta,50,40.0,39.3,0.0,0,0,73.3,61.2,-0.69,9.1,33.3,Verde,0,5.17,Medio,0,7,3,20,3
RAD-004863,2026-09-20 07:20:05,INT007,Carrera_65_Calle_30,Semaforizada,1,Automovil,50,43.0,42.9,0.0,0,0,49.8,351.1,0.33,8.4,20.8,Rojo,0,6.76,Alto,0,6,2,15,2
RAD-024012,2026-09-20 07:20:18,INT006,Av_Las_Vegas_Calle_10,Glorieta,3,Motocicleta,50,47.4,46.1,0.0,0,0,102.6,177.2,-1.09,7.1,24.2,No_aplica,0,3.84,Medio,0,3,1,7,1
RAD-019006,2026-09-20 07:21:26,INT001,Av_Regional_Calle_10,Semaforizada,1,Motocicleta,50,37.8,30.4,0.0,0,0,11.4,112.2,0.24,8.2,17.8,Verde,0,2.72,Bajo,0,6,2,14,2
RAD-012212,2026-09-20 07:23:10,INT005,Av_80_Calle_30,No_semaforizada,2,Automovil,50,52.9,52.8,2.9,1,0,11.5,54.8,0.62,6.3,15.7,No_aplica,0,3.89,Medio,0,4,1,9,1
RAD-019791,2026-09-20 07:24:24,INT002,Av_80_Calle_33,Semaforizada,1,Motocicleta,50,39.2,32.9,0.0,0,0,71.5,230.7,-0.76,7.2,20.4,Amarillo,0,5.26,Medio,0,5,1,11,1
RAD-020300,2026-09-20 07:25:15,INT003,Av_El_Poblado_Calle_10,Semaforizada,1,Automovil,50,46.8,-34.6,0.0,0,0,51.3,246.7,-0.12,5.7,20.1,Verde,0,6.04,Medio,0,7,2,18,3
RAD-012143,2026-09-20 07:26:17,INT001,Av_Regional_Calle_10,Semaforizada,1,Automovil,50,55.9,-51.1,5.9,1,0,67.5,182.8,0.73,12.8,45.1,Rojo,1,7.13,Alto,1,6,2,14,2
RAD-007755,2026-09-20 07:27:35,INT002,Av_80_Calle_33,Semaforizada,3,Motocicleta,50,53.6,-50.3,3.6,1,0,76.4,28.0,0.94,4.9,14.6,Amarillo,0,4.35,Medio,0,5,1,11,1
RAD-011882,2026-09-20 07:28:12,INT006,Av_Las_Vegas_Calle_10,Glorieta,3,Automovil,50,39.0,35.8,0.0,0,0,89.9,157.6,0.77,11.0,25.9,No_aplica,0,2.5,Bajo,0,3,1,7,1
RAD-003839,2026-09-20 07:28:30,INT005,Av_80_Calle_30,No_semaforizada,3,Automovil,50,64.1,-59.4,14.1,1,0,98.9,9.7,-3.22,8.0,28.5,No_aplica,1,7.93,Alto,1,4,1,9,1
RAD-020397,2026-09-20 07:29:09,INT011,Carrera_70_Calle_48,Zona_residencial,3,Camioneta,30,33.8,-24.9,3.8,1,0,95.6,332.4,-0.04,9.7,29.1,No_aplica,0,6.0,Medio,0,6,2,19,3
RAD-016904,2026-09-20 07:29:46,INT012,Carrera_30_Calle_10,Zona_escolar,2,Camion,30,42.1,-41.7,12.1,1,0,109.5,52.6,-0.26,6.2,19.5,No_aplica,0,4.37,Medio,0,4,1,10,1
RAD-006073,2026-09-20 07:33:25,INT008,Calle_33_Carrera_76,No_semaforizada,3,Motocicleta,50,47.2,-37.7,0.0,0,0,17.1,183.9,1.65,9.1,27.3,No_aplica,0,4.64,Medio,0,5,2,13,2
RAD-023074,2026-09-20 07:36:43,INT003,Av_El_Poblado_Calle_10,Semaforizada,3,Motocicleta,50,41.6,-30.3,0.0,0,0,33.8,248.5,0.05,10.5,29.9,Amarillo,0,6.05,Medio,0,7,2,18,3
RAD-000862,2026-09-20 07:38:23,INT005,Av_80_Calle_30,No_semaforizada,2,Automovil,50,49.1,-43.6,0.0,0,0,24.7,114.4,1.22,9.7,28.4,No_aplica,0,4.29,Medio,0,4,1,9,1
RAD-012294,2026-09-20 07:39:21,INT001,Av_Regional_Calle_10,Semaforizada,1,Motocicleta,50,47.6,46.9,0.0,0,0,18.4,276.2,-0.3,13.3,31.1,Verde,0,2.69,Bajo,0,6,2,14,2
RAD-005416,2026-09-20 07:39:38,INT005,Av_80_Calle_30,No_semaforizada,2,Camioneta,50,37.0,-35.1,0.0,0,0,65.8,66.4,-1.48,9.9,26.5,No_aplica,0,3.93,Medio,0,4,1,9,1
RAD-006055,2026-09-20 07:43:10,INT010,Carrera_52_Calle_44,Zona_residencial,2,Automovil,30,27.5,-21.0,0.0,0,0,86.8,112.0,0.71,14.6,50.9,No_aplica,0,6.18,Medio,0,5,2,16,2
RAD-006734,2026-09-20 07:50:43,INT009,Calle_50_Carrera_43,Semaforizada,3,Automovil,50,53.3,-49.5,3.3,1,0,108.3,128.3,-0.39,14.3,49.2,Verde,1,7.53,Alto,1,7,3,20,3
RAD-010858,2026-09-20 07:51:42,INT001,Av_Regional_Calle_10,Semaforizada,4,Camion,50,47.4,-36.9,0.0,0,0,38.6,70.3,-4.64,7.6,16.9,Verde,0,6.82,Alto,0,6,2,14,2
RAD-023778,2026-09-20 07:52:28,INT009,Calle_50_Carrera_43,Semaforizada,1,Camioneta,50,41.5,38.3,0.0,0,0,114.9,136.1,0.48,13.7,47.7,Verde,0,5.66,Medio,0,7,3,20,3
RAD-017984,2026-09-20 07:52:55,INT004,Av_Oriental_Calle_52,Semaforizada,4,Automovil,50,55.2,46.2,5.2,1,0,77.9,275.3,1.91,5.4,13.2,Rojo,1,10.0,Critico,1,8,3,21,4
RAD-002135,2026-09-20 07:53:17,INT002,Av_80_Calle_33,Semaforizada,2,Bus,50,34.1,-33.1,0.0,0,0,79.2,327.5,0.66,9.4,29.3,Verde,0,3.69,Medio,0,5,1,11,1
RAD-007475,2026-09-20 07:57:18,INT005,Av_80_Calle_30,No_semaforizada,2,Automovil,50,57.4,45.4,7.4,1,0,99.8,33.1,-1.02,10.2,36.2,No_aplica,0,3.47,Bajo,0,4,1,9,1
RAD-010213,2026-09-20 07:57:39,INT006,Av_Las_Vegas_Calle_10,Glorieta,4,Motocicleta,50,43.0,-36.1,0.0,0,0,57.7,245.8,0.19,9.2,24.0,No_aplica,0,3.1,Bajo,0,3,1,7,1
RAD-011910,2026-09-20 07:58:42,INT005,Av_80_Calle_30,No_semaforizada,2,Camioneta,50,57.3,-43.2,7.3,1,0,69.3,172.7,0.09,8.6,30.9,No_aplica,0,4.35,Medio,0,4,1,9,1
RAD-014623,2026-09-20 07:59:15,INT008,Calle_33_Carrera_76,No_semaforizada,2,Automovil,50,49.5,46.4,0.0,0,0,88.9,52.1,0.47,14.8,45.7,No_aplica,0,5.14,Medio,0,5,2,13,2
RAD-005431,2026-09-20 08:01:06,INT002,Av_80_Calle_33,Semaforizada,3,Automovil,50,52.0,41.3,2.0,1,0,104.0,251.1,-1.76,9.8,36.0,Verde,0,5.6,Medio,0,5,1,11,1
RAD-024161,2026-09-20 08:01:06,INT008,Calle_33_Carrera_76,No_semaforizada,2,Camioneta,50,44.3,-41.3,0.0,0,0,103.1,298.6,-0.39,9.6,22.7,No_aplica,0,4.32,Medio,0,5,2,13,2
RAD-012349,2026-09-20 08:03:01,INT003,Av_El_Poblado_Calle_10,Semaforizada,1,Automovil,50,48.5,36.4,0.0,0,0,44.4,158.8,0.99,12.2,34.8,Verde,0,5.84,Medio,0,7,2,18,3
RAD-021711,2026-09-20 08:04:34,INT004,Av_Oriental_Calle_52,Semaforizada,1,Camion,50,50.8,43.5,0.8,1,0,26.2,110.9,3.35,8.7,19.7,Rojo,0,9.4,Critico,0,8,3,21,4
RAD-009773,2026-09-20 08:08:54,INT001,Av_Regional_Calle_10,Semaforizada,1,Motocicleta,50,52.4,-47.0,2.4,1,0,49.8,153.0,0.57,11.0,35.7,Rojo,0,4.57,Medio,0,6,2,14,2
RAD-007353,2026-09-20 08:11:25,INT002,Av_80_Calle_33,Semaforizada,2,Automovil,50,51.2,39.3,1.2,1,0,45.2,133.0,0.86,6.8,20.0,Amarillo,0,4.24,Medio,0,5,1,11,1
RAD-010040,2026-09-20 08:12:25,INT012,Carrera_30_Calle_10,Zona_escolar,1,Motocicleta,30,36.0,-34.4,6.0,1,0,53.9,3.8,-2.89,7.4,15.6,No_aplica,0,8.81,Critico,0,4,1,10,1
RAD-018567,2026-09-20 08:15:29,INT009,Calle_50_Carrera_43,Semaforizada,2,Bus,50,50.4,36.9,0.4,1,0,15.7,200.4,3.63,15.2,46.8,Verde,0,6.88,Alto,0,7,3,20,3
RAD-023717,2026-09-20 08:15:30,INT009,Calle_50_Carrera_43,Semaforizada,2,Camion,50,58.5,-46.7,8.5,1,0,14.0,131.2,0.76,10.6,30.4,Rojo,1,7.54,Alto,1,7,3,20,3
RAD-015383,2026-09-20 08:15:51,INT004,Av_Oriental_Calle_52,Semaforizada,3,Automovil,50,46.2,39.7,0.0,0,0,50.8,191.8,-0.14,4.5,10.6,Amarillo,1,7.65,Alto,1,8,3,21,4
RAD-009542,2026-09-20 08:18:04,INT011,Carrera_70_Calle_48,Zona_residencial,4,Automovil,30,24.0,-23.7,0.0,0,0,45.4,0.4,0.5,11.3,30.8,No_aplica,0,6.03,Medio,0,6,2,19,3
RAD-020112,2026-09-20 08:18:44,INT012,Carrera_30_Calle_10,Zona_escolar,3,Motocicleta,30,32.3,-29.1,2.3,1,0,59.0,344.0,-0.08,9.4,27.8,No_aplica,0,1.98,Bajo,0,4,1,10,1
RAD-014335,2026-09-20 08:18:57,INT003,Av_El_Poblado_Calle_10,Semaforizada,3,Automovil,50,47.9,38.6,0.0,0,0,103.9,20.8,1.95,7.8,27.0,Verde,0,5.18,Medio,0,7,2,18,3
RAD-020719,2026-09-20 08:20:54,INT005,Av_80_Calle_30,No_semaforizada,2,Automovil,50,65.1,-49.9,15.1,1,1,18.5,342.6,-3.24,6.9,24.2,No_aplica,0,6.78,Alto,1,4,1,9,1
RAD-003177,2026-09-20 08:22:29,INT005,Av_80_Calle_30,No_semaforizada,1,Automovil,50,62.4,52.1,12.4,1,0,97.3,191.6,-0.1,11.2,28.0,No_aplica,0,4.95,Medio,0,4,1,9,1
RAD-021068,2026-09-20 08:24:03,INT006,Av_Las_Vegas_Calle_10,Glorieta,1,Motocicleta,50,48.5,-39.9,0.0,0,0,16.9,41.0,-0.66,6.7,22.8,No_aplica,0,1.32,Bajo,0,3,1,7,1
RAD-016052,2026-09-20 08:26:19,INT008,Calle_33_Carrera_76,No_semaforizada,2,Automovil,50,56.5,46.0,6.5,1,0,43.4,242.6,2.43,10.9,31.4,No_aplica,0,6.04,Medio,0,5,2,13,2
RAD-002231,2026-09-20 08:31:53,INT003,Av_El_Poblado_Calle_10,Semaforizada,1,Camioneta,50,45.7,41.1,0.0,0,0,103.7,28.7,1.84,13.2,38.7,Verde,0,5.46,Medio,0,7,2,18,3
RAD-020618,2026-09-20 08:34:46,INT003,Av_El_Poblado_Calle_10,Semaforizada,2,Automovil,50,44.4,42.9,0.0,0,0,65.3,41.9,-2.74,9.2,28.5,Verde,1,7.41,Alto,1,7,2,18,3
RAD-013205,2026-09-20 08:35:27,INT006,Av_Las_Vegas_Calle_10,Glorieta,1,Automovil,50,40.9,-39.1,0.0,0,0,15.5,168.5,-0.66,12.5,40.3,No_aplica,0,2.25,Bajo,0,3,1,7,1
